id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_usaha,proyeksi_jumlah_umkm,satuan,tahun
1408,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,70565,UNIT,2022
1409,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,13091,UNIT,2022
1410,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA/LAINNYA,30486,UNIT,2022
1411,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,466,UNIT,2022
1412,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,466,UNIT,2022
1413,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,67,UNIT,2022
1414,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,16653,UNIT,2022
1415,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,16253,UNIT,2022
1416,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,9925,UNIT,2022
1417,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,71675,UNIT,2022
1418,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,52424,UNIT,2022
1419,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,9725,UNIT,2022
1420,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA/LAINNYA,22648,UNIT,2022
1421,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,317,UNIT,2022
1422,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,317,UNIT,2022
1423,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,45,UNIT,2022
1424,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,11309,UNIT,2022
1425,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,11038,UNIT,2022
1426,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,6740,UNIT,2022
1427,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,48675,UNIT,2022
1428,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,35602,UNIT,2022
1429,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,6605,UNIT,2022
1430,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA/LAINNYA,15381,UNIT,2022
1431,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,843,UNIT,2022
1432,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,843,UNIT,2022
1433,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,120,UNIT,2022
1434,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,30108,UNIT,2022
1435,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,29385,UNIT,2022
1436,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,17944,UNIT,2022
1437,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,129584,UNIT,2022
1438,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,94780,UNIT,2022
1439,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,17583,UNIT,2022
1440,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,JASA/LAINNYA,40947,UNIT,2022
1441,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,523,UNIT,2022
1442,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,523,UNIT,2022
1443,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,75,UNIT,2022
1444,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,18694,UNIT,2022
1445,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,18245,UNIT,2022
1446,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,11142,UNIT,2022
1447,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,80459,UNIT,2022
1448,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,58848,UNIT,2022
1449,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,10917,UNIT,2022
1450,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA/LAINNYA,25424,UNIT,2022
1451,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,388,UNIT,2022
1452,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,388,UNIT,2022
1453,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,55,UNIT,2022
1454,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,13850,UNIT,2022
1455,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,13518,UNIT,2022
1456,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,8255,UNIT,2022
1457,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,59611,UNIT,2022
1458,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,43601,UNIT,2022
1459,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,8089,UNIT,2022
1460,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA/LAINNYA,18836,UNIT,2022
1461,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,638,UNIT,2022
1462,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,638,UNIT,2022
1463,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,91,UNIT,2022
1464,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,22771,UNIT,2022
1465,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,22224,UNIT,2022
1466,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,13571,UNIT,2022
1467,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,98006,UNIT,2022
1468,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,71682,UNIT,2022
1469,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,13298,UNIT,2022
1470,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA/LAINNYA,30968,UNIT,2022
1471,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,567,UNIT,2022
1472,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,567,UNIT,2022
1473,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,81,UNIT,2022
1474,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,20236,UNIT,2022
1475,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,19750,UNIT,2022
1476,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,12061,UNIT,2022
1477,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,87095,UNIT,2022
1478,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,63703,UNIT,2022
1479,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,11818,UNIT,2022
1480,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,JASA/LAINNYA,27521,UNIT,2022
1481,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,291,UNIT,2022
1482,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,291,UNIT,2022
1483,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,42,UNIT,2022
1484,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,10399,UNIT,2022
1485,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,10149,UNIT,2022
1486,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,6198,UNIT,2022
1487,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,44757,UNIT,2022
1488,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,32736,UNIT,2022
1489,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,6073,UNIT,2022
1490,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA/LAINNYA,14142,UNIT,2022
1491,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,780,UNIT,2022
1492,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,780,UNIT,2022
1493,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,111,UNIT,2022
1494,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,27844,UNIT,2022
1495,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,27175,UNIT,2022
1496,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,16595,UNIT,2022
1497,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,119839,UNIT,2022
1498,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,87651,UNIT,2022
1499,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,16261,UNIT,2022
1500,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA/LAINNYA,37867,UNIT,2022
1501,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,771,UNIT,2022
1502,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,771,UNIT,2022
1503,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,110,UNIT,2022
1504,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,27538,UNIT,2022
1505,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,26877,UNIT,2022
1506,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,16413,UNIT,2022
1507,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,118523,UNIT,2022
1508,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,86689,UNIT,2022
1509,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,16082,UNIT,2022
1510,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,JASA/LAINNYA,37452,UNIT,2022
1511,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,522,UNIT,2022
1512,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,522,UNIT,2022
1513,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,75,UNIT,2022
1514,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,18628,UNIT,2022
1515,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,18181,UNIT,2022
1516,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,11102,UNIT,2022
1517,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,80174,UNIT,2022
1518,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,58641,UNIT,2022
1519,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,10879,UNIT,2022
1520,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA/LAINNYA,25334,UNIT,2022
1521,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,201,UNIT,2022
1522,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,201,UNIT,2022
1523,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,29,UNIT,2022
1524,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,7186,UNIT,2022
1525,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,7014,UNIT,2022
1526,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,4283,UNIT,2022
1527,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,30930,UNIT,2022
1528,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,22623,UNIT,2022
1529,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,4197,UNIT,2022
1530,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA/LAINNYA,9773,UNIT,2022
1531,32.0,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,288,UNIT,2022
1532,32.0,JAWA BARAT,3271,KOTA BOGOR,BATIK,288,UNIT,2022
1533,32.0,JAWA BARAT,3271,KOTA BOGOR,BORDIR,41,UNIT,2022
1534,32.0,JAWA BARAT,3271,KOTA BOGOR,CRAFT,10299,UNIT,2022
1535,32.0,JAWA BARAT,3271,KOTA BOGOR,FASHION,10052,UNIT,2022
1536,32.0,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,6138,UNIT,2022
1537,32.0,JAWA BARAT,3271,KOTA BOGOR,KULINER,44326,UNIT,2022
1538,32.0,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,32420,UNIT,2022
1539,32.0,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,6014,UNIT,2022
1540,32.0,JAWA BARAT,3271,KOTA BOGOR,JASA/LAINNYA,14006,UNIT,2022
1541,32.0,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,133,UNIT,2022
1542,32.0,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,133,UNIT,2022
1543,32.0,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,19,UNIT,2022
1544,32.0,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,4765,UNIT,2022
1545,32.0,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,4651,UNIT,2022
1546,32.0,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,2840,UNIT,2022
1547,32.0,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,20511,UNIT,2022
1548,32.0,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,15002,UNIT,2022
1549,32.0,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2783,UNIT,2022
1550,32.0,JAWA BARAT,3272,KOTA SUKABUMI,JASA/LAINNYA,6481,UNIT,2022
1551,32.0,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1148,UNIT,2022
1552,32.0,JAWA BARAT,3273,KOTA BANDUNG,BATIK,1148,UNIT,2022
1553,32.0,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,164,UNIT,2022
1554,32.0,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,40994,UNIT,2022
1555,32.0,JAWA BARAT,3273,KOTA BANDUNG,FASHION,40010,UNIT,2022
1556,32.0,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,24432,UNIT,2022
1557,32.0,JAWA BARAT,3273,KOTA BANDUNG,KULINER,176438,UNIT,2022
1558,32.0,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,129049,UNIT,2022
1559,32.0,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,23941,UNIT,2022
1560,32.0,JAWA BARAT,3273,KOTA BANDUNG,JASA/LAINNYA,55752,UNIT,2022
1561,32.0,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,134,UNIT,2022
1562,32.0,JAWA BARAT,3274,KOTA CIREBON,BATIK,134,UNIT,2022
1563,32.0,JAWA BARAT,3274,KOTA CIREBON,BORDIR,19,UNIT,2022
1564,32.0,JAWA BARAT,3274,KOTA CIREBON,CRAFT,4794,UNIT,2022
1565,32.0,JAWA BARAT,3274,KOTA CIREBON,FASHION,4679,UNIT,2022
1566,32.0,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,2857,UNIT,2022
1567,32.0,JAWA BARAT,3274,KOTA CIREBON,KULINER,20635,UNIT,2022
1568,32.0,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,15092,UNIT,2022
1569,32.0,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2800,UNIT,2022
1570,32.0,JAWA BARAT,3274,KOTA CIREBON,JASA/LAINNYA,6520,UNIT,2022
1571,32.0,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,678,UNIT,2022
1572,32.0,JAWA BARAT,3275,KOTA BEKASI,BATIK,678,UNIT,2022
1573,32.0,JAWA BARAT,3275,KOTA BEKASI,BORDIR,97,UNIT,2022
1574,32.0,JAWA BARAT,3275,KOTA BEKASI,CRAFT,24202,UNIT,2022
1575,32.0,JAWA BARAT,3275,KOTA BEKASI,FASHION,23621,UNIT,2022
1576,32.0,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,14425,UNIT,2022
1577,32.0,JAWA BARAT,3275,KOTA BEKASI,KULINER,104167,UNIT,2022
1578,32.0,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,76189,UNIT,2022
1579,32.0,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,14134,UNIT,2022
1580,32.0,JAWA BARAT,3275,KOTA BEKASI,JASA/LAINNYA,32915,UNIT,2022
1581,32.0,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,542,UNIT,2022
1582,32.0,JAWA BARAT,3276,KOTA DEPOK,BATIK,542,UNIT,2022
1583,32.0,JAWA BARAT,3276,KOTA DEPOK,BORDIR,77,UNIT,2022
1584,32.0,JAWA BARAT,3276,KOTA DEPOK,CRAFT,19355,UNIT,2022
1585,32.0,JAWA BARAT,3276,KOTA DEPOK,FASHION,18891,UNIT,2022
1586,32.0,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,11536,UNIT,2022
1587,32.0,JAWA BARAT,3276,KOTA DEPOK,KULINER,83304,UNIT,2022
1588,32.0,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,60930,UNIT,2022
1589,32.0,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,11303,UNIT,2022
1590,32.0,JAWA BARAT,3276,KOTA DEPOK,JASA/LAINNYA,26323,UNIT,2022
1591,32.0,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,190,UNIT,2022
1592,32.0,JAWA BARAT,3277,KOTA CIMAHI,BATIK,190,UNIT,2022
1593,32.0,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,27,UNIT,2022
1594,32.0,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,6783,UNIT,2022
1595,32.0,JAWA BARAT,3277,KOTA CIMAHI,FASHION,6620,UNIT,2022
1596,32.0,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,4043,UNIT,2022
1597,32.0,JAWA BARAT,3277,KOTA CIMAHI,KULINER,29195,UNIT,2022
1598,32.0,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,21353,UNIT,2022
1599,32.0,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,3961,UNIT,2022
1600,32.0,JAWA BARAT,3277,KOTA CIMAHI,JASA/LAINNYA,9225,UNIT,2022
1601,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,304,UNIT,2022
1602,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,304,UNIT,2022
1603,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,43,UNIT,2022
1604,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,10860,UNIT,2022
1605,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,10599,UNIT,2022
1606,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,6472,UNIT,2022
1607,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,46740,UNIT,2022
1608,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,34187,UNIT,2022
1609,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,6342,UNIT,2022
1610,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA/LAINNYA,14769,UNIT,2022
1611,32.0,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,86,UNIT,2022
1612,32.0,JAWA BARAT,3279,KOTA BANJAR,BATIK,86,UNIT,2022
1613,32.0,JAWA BARAT,3279,KOTA BANJAR,BORDIR,12,UNIT,2022
1614,32.0,JAWA BARAT,3279,KOTA BANJAR,CRAFT,3087,UNIT,2022
1615,32.0,JAWA BARAT,3279,KOTA BANJAR,FASHION,3012,UNIT,2022
1616,32.0,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1840,UNIT,2022
1617,32.0,JAWA BARAT,3279,KOTA BANJAR,KULINER,13285,UNIT,2022
1618,32.0,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,9716,UNIT,2022
1619,32.0,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1803,UNIT,2022
1620,32.0,JAWA BARAT,3279,KOTA BANJAR,JASA/LAINNYA,4198,UNIT,2022
1621,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,1329,UNIT,2023
1622,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,BATIK,1329,UNIT,2023
1623,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,BORDIR,190,UNIT,2023
1624,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,47468,UNIT,2023
1625,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,46329,UNIT,2023
1626,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,28291,UNIT,2023
1627,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,204302,UNIT,2023
1628,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,149429,UNIT,2023
1629,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,27721,UNIT,2023
1630,32.0,JAWA BARAT,3201,KABUPATEN BOGOR,JASA/LAINNYA,64556,UNIT,2023
1631,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,953,UNIT,2023
1632,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,953,UNIT,2023
1633,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,136,UNIT,2023
1634,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,34046,UNIT,2023
1635,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,33229,UNIT,2023
1636,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,20292,UNIT,2023
1637,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,146535,UNIT,2023
1638,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,107177,UNIT,2023
1639,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,19883,UNIT,2023
1640,32.0,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA/LAINNYA,46303,UNIT,2023
1641,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,889,UNIT,2023
1642,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,889,UNIT,2023
1643,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,127,UNIT,2023
1644,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,31743,UNIT,2023
1645,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,30982,UNIT,2023
1646,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,18919,UNIT,2023
1647,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,136624,UNIT,2023
1648,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,99928,UNIT,2023
1649,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,18538,UNIT,2023
1650,32.0,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA/LAINNYA,43171,UNIT,2023
1651,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,1252,UNIT,2023
1652,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,1252,UNIT,2023
1653,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,179,UNIT,2023
1654,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,44712,UNIT,2023
1655,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,43639,UNIT,2023
1656,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,26649,UNIT,2023
1657,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,192442,UNIT,2023
1658,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,140755,UNIT,2023
1659,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,26112,UNIT,2023
1660,32.0,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA/LAINNYA,60809,UNIT,2023
1661,32.0,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,918,UNIT,2023
1662,32.0,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,918,UNIT,2023
1663,32.0,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,131,UNIT,2023
1664,32.0,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,32798,UNIT,2023
1665,32.0,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,32011,UNIT,2023
1666,32.0,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,19548,UNIT,2023
1667,32.0,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,141163,UNIT,2023
1668,32.0,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,103248,UNIT,2023
1669,32.0,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,19154,UNIT,2023
1670,32.0,JAWA BARAT,3205,KABUPATEN GARUT,JASA/LAINNYA,44605,UNIT,2023
1671,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,666,UNIT,2023
1672,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,666,UNIT,2023
1673,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,95,UNIT,2023
1674,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,23803,UNIT,2023
1675,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,23232,UNIT,2023
1676,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,14186,UNIT,2023
1677,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,102447,UNIT,2023
1678,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,74931,UNIT,2023
1679,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,13901,UNIT,2023
1680,32.0,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA/LAINNYA,32372,UNIT,2023
1681,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,495,UNIT,2023
1682,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,495,UNIT,2023
1683,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,71,UNIT,2023
1684,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,17683,UNIT,2023
1685,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,17259,UNIT,2023
